Txhash,BlockTimeUnix,BlockTime,Fee(SOL),TokenAccount,ChangeType,ChangeAmount,PreBalancer,PostBalancer,TokenAddress,TokenDecimals,TokenMultiplier
62gbYgSphGUWjMyQaZaf2EnKdfWF8imb3sCLGUTfz7Uv2TJUDxZDot7yshn52xBQ19qCa3gJ9p1KFBmktn3DEqRM,1754231950,2025-08-03T16:39:10,0.000443048,CYgx93mYQsq4xM4T5nV7Ge3yJaiU1B8pEKFkWDxwuw6V,inc,832287027660147,0,832287027660147,9xS7hzsHUKg4RXhd5qgBxWYEYGPFuDS33rB9Tn8CLjKg,6,1.0
62gbYgSphGUWjMyQaZaf2EnKdfWF8imb3sCLGUTfz7Uv2TJUDxZDot7yshn52xBQ19qCa3gJ9p1KFBmktn3DEqRM,1754231950,2025-08-03T16:39:10,0.000443048,6NoH4hK3wPu4Zoxc6gzK6gmPcJgpVqQDTnSPgMeKRna2,dec,832287027660147,832287027669175,9028,9xS7hzsHUKg4RXhd5qgBxWYEYGPFuDS33rB9Tn8CLjKg,6,1.0
idf1kASyt7NUmUQ7YWEjU8FPavaD8a2qWs4CAZEdSBYKTB6vPueCVr9tZqJ6sVX1T1k8uYDKnYTFkxTC3iCkk9d,1754231785,2025-08-03T16:36:25,0.0009698,CYgx93mYQsq4xM4T5nV7Ge3yJaiU1B8pEKFkWDxwuw6V,dec,1000000000000000,1000000000000000,0,9xS7hzsHUKg4RXhd5qgBxWYEYGPFuDS33rB9Tn8CLjKg,6,1.0
