Txhash,BlockTimeUnix,BlockTime,Fee(SOL),TokenAccount,ChangeType,ChangeAmount,PreBalancer,PostBalancer,TokenAddress,TokenDecimals,TokenMultiplier
xJQXLAgD9D4KaCnu62ePqNFYM7GzNwtfPBBJFXsFz5rBG4yRNWahQKr5KssXfNbJBMD8D5iiWgGozoZ8YmPHS9T,1754147092,2025-08-02T17:04:52,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028279,207942169627,207944197907,So11111111111111111111111111111111111111111,9,1.0
49bYT4aXU81Xrypb9SKJpco2sjZ2XJMxhxDeHR9M2Ks3YLbKjXaci58vsA8PxGyGVyMF6GGKEQH1un7HLw8NmmnS,1754147091,2025-08-02T17:04:51,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,4067560,207938102067,207942169627,So11111111111111111111111111111111111111111,9,1.0
meiA6auw9HZkH4Qov9Uoa2qBwnFmy63rBBDE2X52FdGPAy4VXsCSyxQYobk5SXtED6UwjKmaX81N2tMVvKHB3S1,1754147091,2025-08-02T17:04:51,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028279,207936073787,207938102067,So11111111111111111111111111111111111111111,9,1.0
2LM8gJntPYt6AFAAoSkadBJ5eyNmZmkzQsKKWYmZzkbMBQwLHBcp3u7XJDQEJeTZKcvjzoN8bm2N5SXfPjCXY85G,1754147091,2025-08-02T17:04:51,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028279,207934045507,207936073787,So11111111111111111111111111111111111111111,9,1.0
3ygY1MfQA8a6UcsV4BGN1p25ordvXozUfRFLuGJT4jrLUUTfThPoBGxfAw8i3ByNYUMka8YZoNFvRcAhVE2s9fLb,1754147090,2025-08-02T17:04:50,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028280,207932017227,207934045507,So11111111111111111111111111111111111111111,9,1.0
2xjbCSkpexELioTKapCWYUnZUh7giuC9gLgW7APWQbDwEkWVa8cx4nfqwM6fEM1EiuE5BfFXS9jv4jPhERi4PUxC,1754147090,2025-08-02T17:04:50,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028279,207929988947,207932017227,So11111111111111111111111111111111111111111,9,1.0
2K1LikJ1qNzNU6GC1x8HqEHM8bxtPvmf55XrPLvJA77KntghRJuk8zWLSkUmUsErbRaV5bTn2hXeYtrbtH8ARMzW,1754147090,2025-08-02T17:04:50,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028279,207927960667,207929988947,So11111111111111111111111111111111111111111,9,1.0
FNKTqRS4E72MUGFCUSxzNdYMf5Xg8p7qBzjL9ZMrgfLdbMeBYUyfGguZyKha6DYWHLNWN7z1Lm9LATirJZ5wdM5,1754147089,2025-08-02T17:04:49,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028280,207925932387,207927960667,So11111111111111111111111111111111111111111,9,1.0
V8r3RPtUBbNvJ1t1DkFsMgzR5Kp4X22bEduFZEZhz9hz7EoyBGho22W9diqnQm18NyDuHFXmSqePqfradZ6iEgd,1754147089,2025-08-02T17:04:49,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028279,207923904107,207925932387,So11111111111111111111111111111111111111111,9,1.0
3WRksqrNYAfQvMGFviePmSXb269ZWibztp1iuY3q2GufBLNvEYRGhsYADWXouwWxdDfSCRrxREEi3FRx3qKVXbjK,1754147088,2025-08-02T17:04:48,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,6106840,207917797267,207923904107,So11111111111111111111111111111111111111111,9,1.0
